year,category,film,name,status,gender
1987,WRITING,Fatal Attraction,James Dearden,nominated,male
1987,WRITING,The Dead,Tony Huston,nominated,male
1987,SHORT FILM,Shoeshine,Robert A. Katz,nominated,male
1987,SHORT FILM,Ray's Male Heterosexual Dance Hall,Jonathan Sanger,winner,male
1987,BEST PICTURE,Moonstruck,Norman Jewison,nominated,male
1987,BEST PICTURE,Moonstruck,Patrick Palmer,nominated,male
1987,BEST PICTURE,The Last Emperor,Jeremy Thomas,winner,male
1987,BEST PICTURE,Hope and Glory,John Boorman,nominated,male
1987,BEST PICTURE,Fatal Attraction,Stanley R. Jaffe,nominated,male
1987,WRITING,Full Metal Jacket,Gustav Hasford,nominated,male
1987,COSTUME DESIGN,Maurice,John Bright,nominated,male
1987,COSTUME DESIGN,Empire of the Sun,Bob Ringwood,nominated,male
1987,DOCUMENTARY (Feature),The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,Aviva Slesin,winner,female
1987,SHORT FILM,Ray's Male Heterosexual Dance Hall,Jana Sue Memel,winner,female
1987,SHORT FILM,Making Waves,Ann Wingate,nominated,female
1987,BEST PICTURE,Fatal Attraction,Sherry Lansing,nominated,female
1987,FILM EDITING,The Last Emperor,Gabriella Cristiani,winner,female
1987,COSTUME DESIGN,The Last Emperor,James Acheson,winner,male
1987,DOCUMENTARY (Feature),A Stitch for Time,Barbara Herbich,nominated,female
1987,DOCUMENTARY (Feature),Eyes on the Prize: America's Civil Rights Years/Bridge to Freedom 1965,Callie Crossley,nominated,female
1987,COSTUME DESIGN,The Untouchables,Marilyn Vance-Straker,nominated,female
1987,COSTUME DESIGN,Maurice,Jenny Beavan,nominated,female
1987,COSTUME DESIGN,The Dead,Dorothy Jeakins,nominated,female
1987,CINEMATOGRAPHY,Broadcast News,Michael Ballhaus,nominated,male
1987,CINEMATOGRAPHY,Empire of the Sun,Allen Daviau,nominated,male
1987,CINEMATOGRAPHY,Hope and Glory,Philippe Rousselot,nominated,male
1987,CINEMATOGRAPHY,The Last Emperor,Vittorio Storaro,winner,male
1987,CINEMATOGRAPHY,Matewan,Haskell Wexler,nominated,male
1988,WRITING,Rain Man,Barry Morrow,winner,male
1988,WRITING,Rain Man,Barry Morrow,winner,male
1988,DOCUMENTARY (Feature),The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out,Ronald Mix,nominated,male
1988,WRITING,A Fish Called Wanda,Charles Crichton,nominated,male
1988,WRITING,A Fish Called Wanda,John Cleese,nominated,male
1988,WRITING,Rain Man,Ronald Bass,winner,male
1988,BEST PICTURE,The Accidental Tourist,Lawrence Kasdan,nominated,male
1988,DOCUMENTARY (Feature),Hotel Terminus: The Life and Times of Klaus Barbie,Marcel Ophuls,winner,male
1988,FILM EDITING,Rain Man,Stu Linder,nominated,male
1988,FILM EDITING,Mississippi Burning,Gerry Hambling,nominated,male
1988,FILM EDITING,Gorillas in the Mist,Stuart Baird,nominated,male
1988,FILM EDITING,Die Hard,John F. Link,nominated,male
1988,FILM EDITING,Die Hard,Frank J. Urioste,nominated,male
1988,DOCUMENTARY (Feature),Let's Get Lost,Bruce Weber,nominated,male
1988,WRITING,A Fish Called Wanda,John Cleese,nominated,male
1988,FILM EDITING,Who Framed Roger Rabbit,Arthur Schmidt,winner,male
1988,WRITING,Bull Durham,Ron Shelton,nominated,male
1988,WRITING,The Accidental Tourist,Frank Galati,nominated,male
1988,WRITING,The Unbearable Lightness of Being,Philip Kaufman,nominated,male
1988,BEST PICTURE,The Accidental Tourist,Michael Grillo,nominated,male
1988,BEST PICTURE,Mississippi Burning,Frederick Zollo,nominated,male
1988,BEST PICTURE,Mississippi Burning,Robert F. Colesberry,nominated,male
1988,BEST PICTURE,Rain Man,Mark Johnson,winner,male
1988,BEST PICTURE,Working Girl,Douglas Wick,nominated,male
1988,SHORT FILM,The Appointments of Dennis Jennings,Dean Parisot,winner,male
1988,WRITING,Big,Gary Ross,nominated,male
1988,SHORT FILM,The Appointments of Dennis Jennings,Steven Wright,winner,male
1988,SHORT FILM,Gullah Tales,Gary Moss,nominated,male
1988,BEST PICTURE,The Accidental Tourist,Charles Okun,nominated,male
1988,WRITING,The Accidental Tourist,Lawrence Kasdan,nominated,male
1988,WRITING,Dangerous Liaisons,Christopher Hampton,winner,male
1988,WRITING,Gorillas in the Mist,Tab Murphy,nominated,male
1988,WRITING,The Unbearable Lightness of Being,Jean-Claude Carrière,nominated,male
1988,SHORT FILM,Gullah Tales,George deGolian,nominated,male
1988,DOCUMENTARY (Feature),The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out,Robert Bilheimer,nominated,male
1988,BEST PICTURE,Dangerous Liaisons,Hank Moonjean,nominated,male
1988,DIRECTING,Rain Man,Barry Levinson,winner,male
1988,DIRECTING,Working Girl,Mike Nichols,nominated,male
1988,WRITING,Running on Empty,Naomi Foner,nominated,female
1988,WRITING,Big,Anne Spielberg,nominated,female
1988,WRITING,Little Dorrit,Christine Edzard,nominated,female
1988,WRITING,Gorillas in the Mist,Anna Hamilton Phelan,nominated,female
1988,WRITING,Gorillas in the Mist,Anna Hamilton Phelan,nominated,female
1988,SHORT FILM,Cadillac Dreams,Abbee Goldstein,nominated,female
1988,SHORT FILM,Cadillac Dreams,Matia Karrell,nominated,female
1988,DOCUMENTARY (Feature),Who Killed Vincent Chin?,Christine Choy,nominated,female
1988,DOCUMENTARY (Feature),Who Killed Vincent Chin?,Renee Tajima,nominated,female
1988,DOCUMENTARY (Feature),Promises to Keep,Ginny Durrin,nominated,female
1988,DOCUMENTARY (Feature),Let's Get Lost,Nan Bush,nominated,female
1988,COSTUME DESIGN,Tucker The Man and His Dream,Milena Canonero,nominated,female
1988,BEST PICTURE,Dangerous Liaisons,Norma Heyman,nominated,female
1988,COSTUME DESIGN,A Handful of Dust,Jane Robinson,nominated,female
1988,COSTUME DESIGN,Sunset,Patricia Norris,nominated,female
1988,DIRECTING,The Last Temptation of Christ,Martin Scorsese,nominated,male
1988,DIRECTING,A Fish Called Wanda,Charles Crichton,nominated,male
1988,COSTUME DESIGN,Dangerous Liaisons,James Acheson,winner,male
1988,CINEMATOGRAPHY,Who Framed Roger Rabbit,Dean Cundey,nominated,male
1988,CINEMATOGRAPHY,The Unbearable Lightness of Being,Sven Nykvist,nominated,male
1988,DIRECTING,Mississippi Burning,Alan Parker,nominated,male
1988,CINEMATOGRAPHY,Rain Man,John Seale,nominated,male
1988,CINEMATOGRAPHY,Mississippi Burning,Peter Biziou,winner,male
1988,COSTUME DESIGN,Coming to America,Deborah Nadoolman,nominated,female
1988,CINEMATOGRAPHY,Tequila Sunrise,Conrad L. Hall,nominated,male
1989,BEST PICTURE,My Left Foot,Noel Pearson,nominated,male
1989,BEST PICTURE,Field of Dreams,Charles Gordon,nominated,male
1989,BEST PICTURE,Field of Dreams,Lawrence Gordon,nominated,male
1989,BEST PICTURE,Driving Miss Daisy,Richard D. Zanuck,winner,male
1989,BEST PICTURE,Dead Poets Society,Tony Thomas,nominated,male
1989,BEST PICTURE,Dead Poets Society,Steven Haft,nominated,male
1989,BEST PICTURE,Born on the Fourth of July,Oliver Stone,nominated,male
1989,BEST PICTURE,Born on the Fourth of July,A. Kitman Ho,nominated,male
1989,FILM EDITING,Glory,Steven Rosenblum,nominated,male
1989,FILM EDITING,The Fabulous Baker Boys,William Steinkamp,nominated,male
1989,SHORT FILM,Amazon Diary,Robert Nixon,nominated,male
1989,BEST PICTURE,Dead Poets Society,Paul Junger Witt,nominated,male
1989,SHORT FILM,The Childeater,Jonathan Tammuz,nominated,male
1989,WRITING,"Enemies, A Love Story",Paul Mazursky,nominated,male
1989,WRITING,Born on the Fourth of July,Oliver Stone,nominated,male
1989,WRITING,Born on the Fourth of July,Ron Kovic,nominated,male
1989,WRITING,Driving Miss Daisy,Alfred Uhry,winner,male
1989,WRITING,"Enemies, A Love Story",Roger L. Simon,nominated,male
1989,WRITING,"sex, lies, and videotape",Steven Soderbergh,nominated,male
1989,WRITING,Do the Right Thing,Spike Lee,nominated,male
1989,WRITING,Dead Poets Society,Tom Schulman,winner,male
1989,WRITING,Crimes and Misdemeanors,Woody Allen,nominated,male
1989,WRITING,My Left Foot,Shane Connaughton,nominated,male
1989,WRITING,My Left Foot,Jim Sheridan,nominated,male
1989,WRITING,Field of Dreams,Phil Alden Robinson,nominated,male
1989,FILM EDITING,Driving Miss Daisy,Mark Warner,nominated,male
1989,SHORT FILM,Work Experience,James Hendrie,winner,male
1989,FILM EDITING,Born on the Fourth of July,Joe Hutshing,winner,male
1989,WRITING,When Harry Met Sally...,Nora Ephron,nominated,female
1989,DOCUMENTARY (Feature),Super Chief: The Life and Legacy of Earl Warren,Bill Jersey,nominated,male
1989,FILM EDITING,Born on the Fourth of July,David Brenner,winner,male
1989,BEST PICTURE,Driving Miss Daisy,Lili Fini Zanuck,winner,female
1989,FILM EDITING,The Bear,Noëlle Boisson,nominated,female
1989,DOCUMENTARY (Feature),For All Mankind,Betsy Broyles Breier,nominated,female
1989,DOCUMENTARY (Feature),Adam Clayton Powell,Yvonne Smith,nominated,female
1989,COSTUME DESIGN,Henry V,Phyllis Dalton,winner,female
1989,COSTUME DESIGN,Driving Miss Daisy,Elizabeth McBride,nominated,female
1989,COSTUME DESIGN,The Adventures of Baron Munchausen,Gabriella Pescucci,nominated,female
1989,CINEMATOGRAPHY,The Abyss,Mikael Salomon,nominated,male
1989,CINEMATOGRAPHY,Blaze,Haskell Wexler,nominated,male
1989,CINEMATOGRAPHY,Born on the Fourth of July,Robert Richardson,nominated,male
1989,CINEMATOGRAPHY,The Fabulous Baker Boys,Michael Ballhaus,nominated,male
1989,CINEMATOGRAPHY,Glory,Freddie Francis,winner,male
1989,DOCUMENTARY (Feature),Super Chief: The Life and Legacy of Earl Warren,Judith Leonard,nominated,female
1989,COSTUME DESIGN,Valmont,Theodor Pistek,nominated,male
1989,COSTUME DESIGN,Harlem Nights,Joe I. Tompkins,nominated,male
1989,DOCUMENTARY (Feature),For All Mankind,Al Reinert,nominated,male
1989,DOCUMENTARY (Feature),Crack USA: County under Siege,Vince DiPersio,nominated,male
1989,DOCUMENTARY (Feature),Common Threads: Stories from the Quilt,Bill Couturié,winner,male
1989,DOCUMENTARY (Feature),Common Threads: Stories from the Quilt,Robert Epstein,winner,male
1989,DOCUMENTARY (Feature),Crack USA: County under Siege,William Guttentag,nominated,male
1989,DIRECTING,My Left Foot,Jim Sheridan,nominated,male
1989,DIRECTING,Henry V,Kenneth Branagh,nominated,male
1989,DIRECTING,Dead Poets Society,Peter Weir,nominated,male
1989,DIRECTING,Crimes and Misdemeanors,Woody Allen,nominated,male
1989,DIRECTING,Born on the Fourth of July,Oliver Stone,winner,male
1989,DOCUMENTARY (Feature),Adam Clayton Powell,Richard Kilberg,nominated,male
1990,BEST PICTURE,"The Godfather, Part III",Francis Ford Coppola,nominated,male
1990,BEST PICTURE,Good Fellas,Irwin Winkler,nominated,male
1990,SHORT FILM,Bronx Cheers,Raymond De Felitta,nominated,male
1990,SHORT FILM,Bronx Cheers,Matthew Gross,nominated,male
1990,SHORT FILM,Dear Rosie,Peter Cattaneo,nominated,male
1990,SHORT FILM,Dear Rosie,Barnaby Thompson,nominated,male
1990,SHORT FILM,The Lunch Date,Adam Davidson,winner,male
1990,SHORT FILM,Senzeni Na? (What Have We Done?),Bernard Joffa,nominated,male
1990,SHORT FILM,Senzeni Na? (What Have We Done?),Anthony E. Nicholas,nominated,male
1990,SHORT FILM,12:01 PM,Jonathan Heap,nominated,male
1990,WRITING,The Grifters,Donald E. Westlake,nominated,male
1990,WRITING,Dances With Wolves,Michael Blake,winner,male
1990,WRITING,Good Fellas,Nicholas Pileggi,nominated,male
1990,WRITING,Good Fellas,Martin Scorsese,nominated,male
1990,WRITING,Reversal of Fortune,Nicholas Kazan,nominated,male
1990,WRITING,Alice,Woody Allen,nominated,male
1990,WRITING,Avalon,Barry Levinson,nominated,male
1990,WRITING,Ghost,Bruce Joel Rubin,winner,male
1990,WRITING,Green Card,Peter Weir,nominated,male
1990,BEST PICTURE,Dances With Wolves,Kevin Costner,winner,male
1990,WRITING,Awakenings,Steven Zaillian,nominated,male
1990,BEST PICTURE,Dances With Wolves,Jim Wilson,winner,male
1990,DIRECTING,The Grifters,Stephen Frears,nominated,male
1990,FILM EDITING,The Hunt for Red October,John Wright,nominated,male
1990,CINEMATOGRAPHY,Avalon,Allen Daviau,nominated,male
1990,CINEMATOGRAPHY,Dances With Wolves,Dean Semler,winner,male
1990,CINEMATOGRAPHY,Dick Tracy,Vittorio Storaro,nominated,male
1990,CINEMATOGRAPHY,"The Godfather, Part III",Gordon Willis,nominated,male
1990,CINEMATOGRAPHY,Henry & June,Philippe Rousselot,nominated,male
1990,COSTUME DESIGN,Hamlet,Maurizio Millenotti,nominated,male
1990,DIRECTING,Dances With Wolves,Kevin Costner,winner,male
1990,DIRECTING,"The Godfather, Part III",Francis Ford Coppola,nominated,male
1990,DIRECTING,Good Fellas,Martin Scorsese,nominated,male
1990,BEST PICTURE,Awakenings,Lawrence Lasker,nominated,male
1990,DIRECTING,Reversal of Fortune,Barbet Schroeder,nominated,male
1990,DOCUMENTARY (Feature),Berkeley in the Sixties,Mark Kitchell,nominated,male
1990,DOCUMENTARY (Feature),Building Bombs,Mark Mori,nominated,male
1990,DOCUMENTARY (Feature),Waldo Salt: A Screenwriter's Journey,Robert Hillmann,nominated,male
1990,DOCUMENTARY (Feature),Waldo Salt: A Screenwriter's Journey,Eugene Corr,nominated,male
1990,FILM EDITING,Dances With Wolves,Neil Travis,winner,male
1990,FILM EDITING,Ghost,Walter Murch,nominated,male
1990,FILM EDITING,"The Godfather, Part III",Barry Malkin,nominated,male
1990,FILM EDITING,"The Godfather, Part III",Walter Murch,nominated,male
1990,FILM EDITING,The Hunt for Red October,Dennis Virkler,nominated,male
1990,DOCUMENTARY (Feature),American Dream,Arthur Cohn,winner,male
1990,WRITING,Metropolitan,Whit Stillman,nominated,male
1990,BEST PICTURE,Awakenings,Walter F. Parkes,nominated,male
1990,COSTUME DESIGN,Avalon,Gloria Gresham,nominated,female
1990,SHORT FILM,12:01 PM,Hillary Ripps,nominated,female
1990,BEST PICTURE,Ghost,Lisa Weinstein,nominated,female
1990,FILM EDITING,"The Godfather, Part III",Lisa Fruchtman,nominated,female
1990,DOCUMENTARY (Feature),Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,Judith Montell,nominated,female
1990,FILM EDITING,Good Fellas,Thelma Schoonmaker,nominated,female
1990,DOCUMENTARY (Feature),American Dream,Barbara Kopple,winner,female
1990,COSTUME DESIGN,Dick Tracy,Milena Canonero,nominated,female
1990,COSTUME DESIGN,Dances With Wolves,Elsa Zamparelli,nominated,female
1990,COSTUME DESIGN,Cyrano de Bergerac,Franca Squarciapino,winner,female
1990,DOCUMENTARY (Feature),Building Bombs,Susan Robinson,nominated,female
1991,FILM EDITING,Terminator 2: Judgment Day,Conrad Buff,nominated,male
1991,BEST PICTURE,Bugsy,Mark Johnson,nominated,male
1991,BEST PICTURE,Beauty and the Beast,Don Hahn,nominated,male
1991,FILM EDITING,Thelma & Louise,Thom Noble,nominated,male
1991,FILM EDITING,Terminator 2: Judgment Day,Richard A. Harris,nominated,male
1991,FILM EDITING,Terminator 2: Judgment Day,Mark Goldblatt,nominated,male
1991,FILM EDITING,The Silence of the Lambs,Craig McKay,nominated,male
1991,DOCUMENTARY (Feature),Doing Time: Life inside the Big House,Alan Raymond,nominated,male
1991,FILM EDITING,JFK,Joe Hutshing,winner,male
1991,FILM EDITING,The Commitments,Gerry Hambling,nominated,male
1991,DOCUMENTARY (Feature),Wild by Law,Lawrence Hott,nominated,male
1991,DOCUMENTARY (Feature),In the Shadow of the Stars,Irving Saraf,winner,male
1991,BEST PICTURE,Bugsy,Barry Levinson,nominated,male
1991,DOCUMENTARY (Feature),Death on the Job,William Guttentag,nominated,male
1991,DOCUMENTARY (Feature),Death on the Job,Vince DiPersio,nominated,male
1991,FILM EDITING,JFK,Pietro Scalia,winner,male
1991,BEST PICTURE,Bugsy,Warren Beatty,nominated,male
1991,BEST PICTURE,The Silence of the Lambs,Ron Bozman,winner,male
1991,BEST PICTURE,JFK,Oliver Stone,nominated,male
1991,WRITING,Grand Canyon,Lawrence Kasdan,nominated,male
1991,WRITING,Bugsy,James Toback,nominated,male
1991,WRITING,Boyz N the Hood,John Singleton,nominated,male
1991,WRITING,The Silence of the Lambs,Ted Tally,winner,male
1991,WRITING,The Prince of Tides,Pat Conroy,nominated,male
1991,WRITING,JFK,Zachary Sklar,nominated,male
1991,WRITING,JFK,Oliver Stone,nominated,male
1991,BEST PICTURE,JFK,A. Kitman Ho,nominated,male
1991,SHORT FILM,Session Man,Rob Fried,winner,male
1991,SHORT FILM,Last Breeze of Summer,David M. Massey,nominated,male
1991,SHORT FILM,Birch Street Gym,Thomas R. Conroy,nominated,male
1991,SHORT FILM,Birch Street Gym,Stephen Kessler,nominated,male
1991,DIRECTING,Thelma & Louise,Ridley Scott,nominated,male
1991,BEST PICTURE,The Silence of the Lambs,Kenneth Utt,winner,male
1991,BEST PICTURE,The Silence of the Lambs,Edward Saxon,winner,male
1991,BEST PICTURE,The Prince of Tides,Andrew Karsch,nominated,male
1991,SHORT FILM,Session Man,Seth Winston,winner,male
1991,DIRECTING,The Silence of the Lambs,Jonathan Demme,winner,male
1991,WRITING,The Fisher King,Richard LaGravenese,nominated,male
1991,DIRECTING,Bugsy,Barry Levinson,nominated,male
1991,DIRECTING,JFK,Oliver Stone,nominated,male
1991,COSTUME DESIGN,The Addams Family,Ruth Myers,nominated,female
1991,COSTUME DESIGN,Madame Bovary,Corinne Jorry,nominated,female
1991,DOCUMENTARY (Feature),Doing Time: Life inside the Big House,Susan Raymond,nominated,female
1991,DOCUMENTARY (Feature),In the Shadow of the Stars,Allie Light,winner,female
1991,DOCUMENTARY (Feature),The Restless Conscience,Hava Kohav Beller,nominated,female
1991,DOCUMENTARY (Feature),Wild by Law,Diane Garey,nominated,female
1991,BEST PICTURE,The Prince of Tides,Barbra Streisand,nominated,female
1991,WRITING,Europa Europa,Agnieszka Holland,nominated,female
1991,WRITING,Fried Green Tomatoes,Fannie Flagg,nominated,female
1991,WRITING,Fried Green Tomatoes,Carol Sobieski,nominated,female
1991,WRITING,The Prince of Tides,Becky Johnston,nominated,female
1991,WRITING,Grand Canyon,Meg Kasdan,nominated,female
1991,WRITING,Thelma & Louise,Callie Khouri,winner,female
1991,WRITING,The Prince of Tides,Pat Conroy,nominated,female
1991,COSTUME DESIGN,Barton Fink,Richard Hornung,nominated,male
1991,CINEMATOGRAPHY,Thelma & Louise,Adrian Biddle,nominated,male
1991,CINEMATOGRAPHY,Terminator 2: Judgment Day,Adam Greenberg,nominated,male
1991,CINEMATOGRAPHY,The Prince of Tides,Stephen Goldblatt,nominated,male
1991,CINEMATOGRAPHY,JFK,Robert Richardson,winner,male
1991,CINEMATOGRAPHY,Bugsy,Allen Daviau,nominated,male
1991,COSTUME DESIGN,Bugsy,Albert Wolsky,winner,male
1991,COSTUME DESIGN,Hook,Anthony Powell,nominated,male
1991,DIRECTING,Boyz N the Hood,John Singleton,nominated,male
1992,BEST PICTURE,Scent of a Woman,Martin Brest,nominated,male
1992,SHORT FILM,Contact,Jonathan Darby,nominated,male
1992,SHORT FILM,Cruise Control,Matt Palmieri,nominated,male
1992,BEST PICTURE,A Few Good Men,Rob Reiner,nominated,male
1992,BEST PICTURE,A Few Good Men,David Brown,nominated,male
1992,BEST PICTURE,The Crying Game,Stephen Woolley,nominated,male
1992,FILM EDITING,Unforgiven,Joel Cox,winner,male
1992,FILM EDITING,A Few Good Men,Robert Leighton,nominated,male
1992,SHORT FILM,The Lady in Waiting,Christian M. Taylor,nominated,male
1992,BEST PICTURE,Howards End,Ismail Merchant,nominated,male
1992,BEST PICTURE,Unforgiven,Clint Eastwood,winner,male
1992,WRITING,Scent of a Woman,Bo Goldman,nominated,male
1992,WRITING,The Crying Game,Neil Jordan,winner,male
1992,WRITING,Unforgiven,David Webb Peoples,nominated,male
1992,WRITING,Passion Fish,John Sayles,nominated,male
1992,FILM EDITING,The Crying Game,Kant Pan,nominated,male
1992,WRITING,Lorenzo's Oil,Nick Enright,nominated,male
1992,WRITING,Lorenzo's Oil,George Miller,nominated,male
1992,WRITING,Husbands and Wives,Woody Allen,nominated,male
1992,SHORT FILM,Swan Song,Kenneth Branagh,nominated,male
1992,SHORT FILM,Swan Song,David Parfitt,nominated,male
1992,WRITING,Enchanted April,Peter Barnes,nominated,male
1992,WRITING,The Player,Michael Tolkin,nominated,male
1992,WRITING,A River Runs through It,Richard Friedenberg,nominated,male
1992,SHORT FILM,Omnibus,Sam Karmann,winner,male
1992,FILM EDITING,Basic Instinct,Frank J. Urioste,nominated,male
1992,BEST PICTURE,A Few Good Men,Andrew Scheinman,nominated,male
